date,tx_pos,tx_incid,TO,R,rea,hosp,rad,dchosp,incid_rea,incid_hosp,incid_rad,incid_dchosp,conf_j1,pos,esms_dc,dc_tot,esms_cas
2021-01-24,6.87,199.06,0.584223013048636,1.06127356836067,2955.0,26357.0,216934.0,51047.0,175.0,918.0,246.0,172.0,18436.0,2755.0,0.0,0.0,0.0
2021-01-25,6.84,200.14,0.599248714907078,1.05866715098245,3031.0,26888.0,217677.0,51492.0,299.0,1773.0,769.0,449.0,4240.0,29853.0,0.0,0.0,0.0
2021-01-26,6.75,199.39,0.6071569790431,1.05582604689581,3071.0,27005.0,219121.0,51842.0,343.0,2006.0,1486.0,352.0,22086.0,22208.0,0.0,0.0,0.0
2021-01-27,6.66,198.84,0.612297350731515,1.05246772885424,3097.0,27131.0,220539.0,52192.0,318.0,1933.0,1441.0,351.0,26916.0,21130.0,0.0,0.0,0.0
2021-01-28,6.54,199.63,0.613088177145117,1.0483544703627,3101.0,27128.0,221872.0,52536.0,272.0,1726.0,1362.0,348.0,23770.0,22402.0,0.0,0.0,0.0
2021-01-29,6.43,200.0,0.616844602609727,1.04328618904454,3120.0,27270.0,223143.0,52891.0,271.0,1823.0,1304.0,356.0,22858.0,23074.0,0.0,0.0,0.0
2021-01-30,6.38,200.1,0.613483590351918,1.03709271411424,3103.0,27242.0,224089.0,53133.0,192.0,1176.0,942.0,242.0,24392.0,12880.0,0.0,0.0,0.0
2021-01-31,6.4,200.68,0.622380387504943,1.02962596628942,3148.0,27573.0,224375.0,53328.0,148.0,816.0,298.0,195.0,19235.0,3146.0,0.0,0.0,0.0
2021-02-01,6.42,200.98,0.636219849742981,1.02075343837622,3218.0,27874.0,225288.0,53783.0,318.0,1750.0,939.0,456.0,4347.0,30047.0,0.0,0.0,0.0
2021-02-02,6.38,201.81,0.64650059311981,1.01038821605994,3270.0,28029.0,226865.0,54187.0,369.0,2189.0,1601.0,404.0,23337.0,22767.0,0.0,0.0,0.0
2021-02-03,6.33,201.21,0.645907473309609,0.998611028911562,3267.0,27953.0,228441.0,54544.0,275.0,1882.0,1592.0,358.0,26362.0,20728.0,0.0,0.0,0.0
2021-02-04,6.25,198.69,0.640569395017794,0.985684107678267,3240.0,27766.0,229944.0,54901.0,275.0,1752.0,1537.0,360.0,23448.0,20715.0,0.0,0.0,0.0
2021-02-05,6.14,196.31,0.639580862000791,0.97202637233266,3235.0,27572.0,231518.0,55194.0,255.0,1719.0,1590.0,296.0,22139.0,21471.0,23383.0,78577.0,179604.0
2021-02-06,6.07,195.15,0.63562672993278,0.958193547155605,3215.0,27327.0,232662.0,55385.0,168.0,1126.0,1147.0,191.0,20586.0,12102.0,23383.0,78768.0,179604.0
2021-02-07,6.05,194.35,0.644918940292606,0.944867628899767,3262.0,27652.0,232946.0,55556.0,160.0,790.0,291.0,171.0,19715.0,2613.0,23383.0,78939.0,179604.0
2021-02-08,5.93,187.86,0.662910241202056,0.932855818395623,3353.0,27995.0,233962.0,56014.0,356.0,1893.0,1043.0,460.0,4317.0,25689.0,23383.0,79397.0,179604.0
2021-02-09,5.81,183.45,0.658758402530645,0.923063872407947,3332.0,27634.0,235686.0,56450.0,334.0,1931.0,1764.0,439.0,18870.0,19810.0,23671.0,80121.0,182213.0
2021-02-10,5.7,179.78,0.654211150652432,0.916331908049402,3309.0,27417.0,237082.0,56746.0,282.0,1525.0,1430.0,297.0,25387.0,18267.0,23671.0,80417.0,182213.0
2021-02-11,5.56,174.98,0.657769869513642,0.913246300781905,3327.0,26963.0,238722.0,57106.0,269.0,1618.0,1673.0,371.0,21063.0,17491.0,23671.0,80777.0,182213.0
2021-02-12,5.46,170.62,0.652036378015026,0.914107261562937,3298.0,26424.0,240259.0,57423.0,264.0,1405.0,1561.0,320.0,20701.0,18542.0,23999.0,81422.0,184192.0
2021-02-13,5.39,168.61,0.651245551601424,0.918938540865294,3294.0,26196.0,241323.0,57622.0,191.0,1085.0,1089.0,199.0,21231.0,10755.0,23999.0,81621.0,184192.0
2021-02-14,5.39,168.58,0.652234084618426,0.927491887014398,3299.0,26401.0,241597.0,57789.0,113.0,651.0,280.0,167.0,16546.0,2593.0,23999.0,81788.0,184192.0
2021-02-15,5.41,167.51,0.666468960063266,0.939248390385175,3371.0,26478.0,242497.0,58201.0,306.0,1431.0,934.0,413.0,4376.0,24973.0,23999.0,82200.0,184192.0
2021-02-16,5.46,167.42,0.659944642151048,0.95342350546163,3338.0,26195.0,244207.0,58552.0,323.0,1857.0,1740.0,352.0,19590.0,19744.0,24234.0,82786.0,186226.0
2021-02-17,5.54,169.55,0.660340055357849,0.969026372781466,3340.0,25929.0,245706.0,58862.0,311.0,1559.0,1525.0,311.0,25018.0,19701.0,24234.0,83096.0,186226.0
2021-02-18,5.67,174.04,0.669039145907473,0.985071177951102,3384.0,25717.0,247096.0,59133.0,262.0,1490.0,1411.0,272.0,22501.0,20501.0,24234.0,83367.0,186226.0
2021-02-19,5.84,179.6,0.668248319493871,1.00067761036132,3380.0,25506.0,248457.0,59458.0,309.0,1543.0,1422.0,328.0,24116.0,22274.0,24480.0,83938.0,188270.0
2021-02-20,5.91,182.24,0.666073546856465,1.01509900749174,3369.0,25269.0,249520.0,59641.0,195.0,1029.0,1076.0,183.0,22371.0,12532.0,24480.0,84121.0,188270.0
2021-02-21,5.93,182.91,0.670620798734678,1.02773333419755,3392.0,25464.0,249727.0,59800.0,141.0,593.0,217.0,160.0,22046.0,3040.0,24480.0,84280.0,188270.0
2021-02-22,6.22,189.16,0.673586397785686,1.03812478001097,3407.0,25831.0,250532.0,60133.0,274.0,1529.0,823.0,334.0,4646.0,29166.0,24480.0,84613.0,188270.0
2021-02-23,6.4,192.8,0.679122182680902,1.04595689918844,3435.0,25660.0,252083.0,60443.0,345.0,1780.0,1575.0,314.0,20064.0,22187.0,24601.0,85044.0,189464.0
2021-02-24,6.49,194.81,0.679319889284302,1.05103863424565,3436.0,25614.0,253450.0,60720.0,319.0,1636.0,1396.0,278.0,31519.0,21055.0,24601.0,85321.0,189464.0
2021-02-25,6.56,195.6,0.678133649663899,1.05328040883771,3430.0,25317.0,254868.0,60981.0,301.0,1454.0,1444.0,261.0,25403.0,21028.0,24601.0,85582.0,189464.0
2021-02-26,6.57,194.62,0.681099248714907,1.05269761508611,3445.0,25130.0,256326.0,61265.0,303.0,1634.0,1488.0,286.0,25207.0,21612.0,24856.0,86121.0,189464.0
2021-02-27,6.59,194.75,0.682680901542112,1.04955749958317,3453.0,24989.0,257258.0,61450.0,208.0,1007.0,938.0,186.0,23996.0,12621.0,24856.0,86306.0,189464.0
2021-02-28,6.59,194.61,0.690391459074733,1.04438433009502,3492.0,25280.0,257555.0,61572.0,164.0,728.0,297.0,122.0,19952.0,2948.0,24856.0,86428.0,189464.0
2021-03-01,6.57,192.02,0.700672202451562,1.03790939954948,3544.0,25430.0,258384.0,61947.0,347.0,1393.0,857.0,379.0,4703.0,27426.0,24856.0,86803.0,189464.0
2021-03-02,6.55,190.49,0.708975879794385,1.03102634498343,3586.0,25263.0,259893.0,62247.0,366.0,1705.0,1541.0,301.0,22857.0,21160.0,24973.0,87220.0,192376.0
2021-03-03,6.54,189.6,0.719058916567813,1.02475867527758,3637.0,25111.0,261289.0,62569.0,322.0,1622.0,1413.0,326.0,26788.0,20461.0,24973.0,87542.0,192376.0
2021-03-04,6.5,188.81,0.718268090154211,1.02023903950736,3633.0,24891.0,262690.0,62862.0,293.0,1538.0,1424.0,295.0,25279.0,20500.0,24973.0,87835.0,192376.0
2021-03-05,6.48,189.27,0.727560300514037,1.01861003805075,3680.0,24765.0,263919.0,63100.0,324.0,1397.0,1255.0,239.0,23507.0,21919.0,25174.0,88274.0,193354.0
2021-03-06,6.5,190.88,0.729339659944642,1.02067398972578,3689.0,24625.0,264909.0,63270.0,233.0,1097.0,998.0,173.0,23306.0,13703.0,25174.0,88444.0,193354.0
2021-03-07,6.51,191.19,0.740015816528272,1.02682090152324,3743.0,24818.0,265295.0,63400.0,187.0,720.0,389.0,130.0,21825.0,3153.0,25174.0,88574.0,193354.0
2021-03-08,6.58,194.04,0.760972716488731,1.03706204598754,3849.0,25195.0,266096.0,63759.0,381.0,1584.0,840.0,360.0,5327.0,29339.0,25174.0,88933.0,193354.0
2021-03-09,6.61,197.74,0.774614472123369,1.05106493572236,3918.0,25201.0,267539.0,64057.0,421.0,1810.0,1471.0,299.0,23302.0,23646.0,25244.0,89301.0,193897.0
2021-03-10,6.69,202.73,0.774614472123369,1.06818796479435,3918.0,24969.0,269019.0,64321.0,343.0,1574.0,1513.0,266.0,30303.0,23807.0,25311.0,89632.0,193897.0
2021-03-11,6.67,208.89,0.78924476077501,1.08752120327669,3992.0,24858.0,270433.0,64586.0,385.0,1609.0,1414.0,266.0,27166.0,24632.0,25311.0,89897.0,193897.0
2021-03-12,6.67,215.64,0.797350731514433,1.10798120348727,4033.0,24749.0,271678.0,64809.0,306.0,1448.0,1262.0,228.0,25229.0,26454.0,25311.0,90120.0,195035.0
2021-03-13,6.73,220.6,0.804665875840253,1.12854277602382,4070.0,24671.0,272615.0,64978.0,263.0,1087.0,968.0,174.0,29759.0,17032.0,25311.0,90289.0,195035.0
2021-03-14,6.75,222.23,0.815935152234085,1.14833913669852,4127.0,24989.0,272960.0,65118.0,188.0,821.0,351.0,140.0,26343.0,4246.0,25311.0,90429.0,195035.0
2021-03-15,7.03,236.3,0.834124159746936,1.16668419395497,4219.0,25469.0,273771.0,65451.0,401.0,1676.0,824.0,333.0,6471.0,38786.0,25311.0,90762.0,195035.0
2021-03-16,7.12,246.91,0.838078291814947,1.18307427543101,4239.0,25492.0,275360.0,65765.0,435.0,2005.0,1622.0,320.0,29975.0,30766.0,25405.0,91170.0,195847.0
2021-03-17,7.22,256.81,0.834124159746936,1.19717831524609,4219.0,25314.0,276993.0,66006.0,357.0,1745.0,1638.0,246.0,38501.0,30446.0,25405.0,91411.0,195847.0
2021-03-18,7.27,266.6,0.839462238038751,1.20881940804393,4246.0,25389.0,278263.0,66274.0,382.0,1661.0,1297.0,273.0,34998.0,31208.0,25405.0,91679.0,195847.0
2021-03-19,7.31,276.67,0.847568208778173,1.21795069296424,4287.0,25339.0,279646.0,66559.0,383.0,1699.0,1426.0,297.0,35088.0,33211.0,25405.0,91964.0,195847.0
2021-03-20,7.33,282.19,0.86061684460261,1.22462562075204,4353.0,25537.0,280571.0,66735.0,317.0,1348.0,955.0,185.0,35327.0,20736.0,25405.0,92140.0,195847.0
2021-03-21,7.35,283.33,0.871095294582839,1.22893683803976,4406.0,25926.0,280955.0,66873.0,196.0,926.0,385.0,138.0,30581.0,5011.0,25405.0,92278.0,195847.0
2021-03-22,7.47,295.51,0.899169632265718,1.23090602475016,4548.0,26488.0,281885.0,67216.0,471.0,1902.0,955.0,344.0,15792.0,46960.0,25405.0,92621.0,195847.0
2021-03-23,7.51,306.44,0.916172400158165,1.23047046364243,4634.0,26756.0,283507.0,67503.0,488.0,2286.0,1669.0,292.0,14678.0,38102.0,25405.0,92908.0,195847.0
2021-03-24,7.54,316.42,0.919533412415975,1.22750460997134,4651.0,26876.0,285199.0,67748.0,384.0,2130.0,1710.0,248.0,65373.0,37147.0,25405.0,93153.0,195847.0
2021-03-25,7.54,326.89,0.931000395413207,1.22184063951302,4709.0,27036.0,286607.0,67973.0,408.0,1860.0,1432.0,228.0,45641.0,38239.0,25405.0,93378.0,195847.0
2021-03-26,7.55,336.97,0.942269671807038,1.21328315597273,4766.0,27242.0,288062.0,68276.0,476.0,2048.0,1480.0,304.0,41869.0,39973.0,25999.0,94275.0,195847.0
2021-03-27,7.53,343.57,0.947212336892052,1.20161693204348,4791.0,27259.0,289350.0,68466.0,332.0,1567.0,1299.0,194.0,42619.0,25164.0,25999.0,94465.0,195847.0
2021-03-28,7.53,343.75,0.963226571767497,1.18662650635377,4872.0,27712.0,289752.0,68597.0,238.0,1017.0,404.0,131.0,37014.0,5130.0,25999.0,94596.0,195847.0
2021-03-29,7.53,352.97,0.983392645314354,1.16822446761961,4974.0,28322.0,290810.0,68957.0,484.0,2099.0,1091.0,362.0,9094.0,53147.0,25999.0,94956.0,195847.0
2021-03-30,7.44,361.13,1.00276789244761,1.14667929125092,5072.0,28510.0,292796.0,69293.0,569.0,2579.0,2011.0,337.0,30702.0,43578.0,26044.0,95337.0,195847.0
2021-03-31,7.32,364.86,0.999011466982997,1.12258392756904,5053.0,28463.0,294638.0,69596.0,472.0,2209.0,1865.0,304.0,59038.0,39653.0,26044.0,95640.0,195847.0
2021-04-01,7.15,366.77,1.01008303677343,1.09675570048906,5109.0,28581.0,296166.0,69904.0,480.0,2035.0,1561.0,313.0,50659.0,39522.0,26044.0,95948.0,195847.0
2021-04-02,7.04,364.9,1.03875049426651,1.07016427408882,5254.0,28729.0,297734.0,70204.0,505.0,2092.0,1614.0,301.0,46677.0,38714.0,26076.0,96280.0,195847.0
2021-04-03,6.89,363.67,1.04250691973112,1.04389441944201,5273.0,28886.0,299075.0,70389.0,399.0,1730.0,1348.0,187.0,13917.0,24341.0,26076.0,96465.0,195847.0
2021-04-04,6.88,363.37,1.05595096876236,1.01913928819087,5341.0,29356.0,299624.0,70574.0,270.0,1224.0,562.0,185.0,66794.0,4932.0,26076.0,96650.0,195847.0
2021-04-05,6.61,297.03,1.07413997627521,0.997159623638485,5433.0,29907.0,300064.0,70771.0,284.0,1219.0,448.0,197.0,10793.0,8620.0,26076.0,96847.0,195847.0
2021-04-06,7.1,312.34,1.11229735073151,0.979024785599101,5626.0,30639.0,301299.0,71180.0,632.0,2459.0,1273.0,409.0,8045.0,53856.0,26093.0,97273.0,195847.0
2021-04-07,7.3,311.57,1.13266113088177,0.965349420252613,5729.0,30904.0,303639.0,71601.0,673.0,3131.0,2388.0,433.0,12951.0,39132.0,26093.0,97694.0,195847.0
2021-04-08,7.69,307.84,1.12791617240016,0.956292600194045,5705.0,30555.0,305711.0,71944.0,498.0,2156.0,2116.0,345.0,84999.0,37020.0,26093.0,98037.0,203677.0
2021-04-09,8.1,306.76,1.13819691577699,0.95161404724192,5757.0,30326.0,307674.0,72243.0,498.0,2120.0,1986.0,301.0,41243.0,37994.0,26124.0,98367.0,204048.0
2021-04-10,8.41,306.38,1.14056939501779,0.950709947338363,5769.0,30238.0,309136.0,72450.0,388.0,1649.0,1481.0,210.0,43284.0,24085.0,26124.0,98574.0,204355.0
2021-04-11,8.44,306.51,1.15421115065243,0.95263408882857,5838.0,30671.0,309787.0,72626.0,286.0,1305.0,656.0,178.0,34895.0,5020.0,26124.0,98750.0,204355.0
2021-04-12,8.85,362.67,1.16963226571768,0.956115549212522,5916.0,31262.0,310934.0,73011.0,492.0,2172.0,1168.0,385.0,8536.0,46313.0,26124.0,99135.0,204764.0
2021-04-13,8.86,333.65,1.1767497034401,0.959685811899718,5952.0,31226.0,313051.0,73335.0,555.0,2501.0,2153.0,324.0,39113.0,34360.0,26145.0,99480.0,204785.0
2021-04-14,8.91,322.63,1.16686437327007,0.962128196818484,5902.0,30868.0,315152.0,73632.0,441.0,2072.0,2115.0,297.0,43505.0,31741.0,26145.0,99777.0,205038.0
2021-04-15,8.97,314.33,1.17121391854488,0.962604700281327,5924.0,30668.0,317036.0,73928.0,501.0,2062.0,1899.0,300.0,38045.0,31452.0,26145.0,100073.0,205294.0
2021-04-16,9.06,305.86,1.16923685251087,0.960639115031118,5914.0,30472.0,318923.0,74234.0,463.0,2044.0,1900.0,309.0,36442.0,32307.0,26170.0,100404.0,205408.0
2021-04-17,9.06,300.41,1.16192170818505,0.956079228002562,5877.0,30329.0,320275.0,74423.0,359.0,1471.0,1380.0,189.0,35861.0,20428.0,26170.0,100593.0,205408.0
2021-04-18,9.07,299.78,1.16508501383946,0.949052354716198,5893.0,30789.0,320757.0,74563.0,233.0,1111.0,488.0,140.0,29344.0,4600.0,26170.0,100733.0,205408.0
2021-04-19,9.16,292.5,1.18030842230131,0.93992193915747,5970.0,31214.0,321889.0,75010.0,502.0,2066.0,1170.0,449.0,6696.0,41391.0,26170.0,101180.0,206004.0
2021-04-20,9.18,287.15,1.18307631474891,0.929212579783971,5984.0,31086.0,323961.0,75384.0,601.0,2404.0,2074.0,375.0,43098.0,30766.0,26184.0,101568.0,206098.0
2021-04-21,9.24,283.43,1.1781336496639,0.917426145626874,5959.0,30954.0,325811.0,75697.0,476.0,2095.0,1886.0,316.0,34968.0,29225.0,26184.0,101881.0,206341.0
2021-04-22,9.24,278.3,1.18248319493871,0.904978774919016,5981.0,30634.0,327668.0,75980.0,478.0,1878.0,1881.0,285.0,34318.0,28024.0,26184.0,102164.0,206618.0
2021-04-23,9.21,272.44,1.1787267694741,0.8922027473308,5962.0,30438.0,329405.0,76285.0,436.0,1932.0,1783.0,309.0,32340.0,28377.0,26211.0,102496.0,206862.0
2021-04-24,9.16,268.11,1.1779359430605,0.879358849010957,5958.0,30100.0,330838.0,76502.0,348.0,1368.0,1449.0,220.0,32633.0,17528.0,26211.0,102713.0,206862.0
2021-04-25,9.12,266.66,1.18189007512851,0.866649853767771,5978.0,30287.0,331362.0,76647.0,218.0,881.0,527.0,145.0,24465.0,3635.0,26211.0,102858.0,206862.0
2021-04-26,8.87,255.99,1.18643732700672,0.854232931771029,6001.0,30596.0,332563.0,77045.0,470.0,1944.0,1218.0,400.0,5952.0,34240.0,26211.0,103256.0,207425.0
2021-04-27,8.48,247.14,1.17497034400949,0.842230281213805,5943.0,30281.0,334577.0,77370.0,484.0,2109.0,2042.0,338.0,30317.0,24834.0,26233.0,103603.0,207496.0
2021-04-28,8.14,236.59,1.16231712139185,0.830740948933453,5879.0,29911.0,336281.0,77685.0,349.0,1708.0,1726.0,324.0,31539.0,22135.0,26233.0,103918.0,207747.0
2021-04-29,7.56,226.61,1.14748912613681,0.819858920747155,5804.0,29487.0,338000.0,77991.0,392.0,1711.0,1767.0,321.0,26538.0,21325.0,26233.0,104224.0,207986.0
2021-04-30,6.97,218.14,1.12198497429814,0.809675661530659,5675.0,28930.0,339650.0,78261.0,323.0,1433.0,1698.0,271.0,24299.0,22681.0,26253.0,104514.0,208168.0
2021-05-01,6.74,197.99,1.10340055357849,0.800282814211736,5581.0,28603.0,340997.0,78453.0,310.0,1246.0,1356.0,195.0,25670.0,4004.0,26253.0,104706.0,208168.0
2021-05-02,6.72,197.88,1.10419137999209,0.791775879128078,5585.0,28818.0,341458.0,78566.0,173.0,798.0,467.0,113.0,9888.0,3569.0,26253.0,104819.0,208168.0
2021-05-03,6.3,189.98,1.11308817714512,0.784257312604507,5630.0,28950.0,342451.0,78877.0,386.0,1495.0,997.0,311.0,3760.0,28951.0,26253.0,105130.0,208636.0
2021-05-04,5.95,183.1,1.08817714511665,0.777839018262433,5504.0,28427.0,344265.0,79120.0,355.0,1591.0,1822.0,243.0,24371.0,20223.0,26267.0,105387.0,208649.0
2021-05-05,5.61,176.42,1.06801107156979,0.772644228124355,5402.0,27686.0,346184.0,79364.0,312.0,1459.0,1935.0,245.0,26000.0,17649.0,26267.0,105631.0,208786.0
2021-05-06,5.25,170.23,1.0342032423883,0.768810884515669,5231.0,26985.0,347768.0,79583.0,273.0,1151.0,1604.0,222.0,21712.0,17165.0,26267.0,105850.0,208935.0
2021-05-07,4.95,163.51,1.00948991696323,0.766489151015036,5106.0,26331.0,349293.0,79809.0,269.0,1140.0,1560.0,227.0,19124.0,18178.0,26292.0,106101.0,209096.0
2021-05-08,4.91,163.56,0.989521550019771,0.765792574381777,5005.0,25800.0,350471.0,79985.0,191.0,844.0,1184.0,176.0,20745.0,4041.0,26292.0,106277.0,209096.0
2021-05-09,4.88,162.54,0.982799525504152,0.766776442258082,4971.0,25797.0,350873.0,80100.0,124.0,527.0,409.0,116.0,9128.0,2886.0,26292.0,106392.0,209096.0
2021-05-10,4.6,155.1,0.962831158560696,0.769428204787124,4870.0,25666.0,351795.0,80392.0,265.0,1125.0,931.0,293.0,3292.0,23947.0,26292.0,106684.0,209485.0
2021-05-11,4.3,149.79,0.937722419928826,0.773657737635869,4743.0,25028.0,353370.0,80628.0,285.0,1239.0,1588.0,236.0,19791.0,16665.0,26307.0,106935.0,209507.0
2021-05-12,4.08,147.45,0.906089363384737,0.779287276246451,4583.0,24254.0,354860.0,80812.0,217.0,965.0,1512.0,185.0,21498.0,16073.0,26307.0,107119.0,209617.0
2021-05-13,4.03,126.45,0.878212732305259,0.786041805354683,4442.0,23656.0,355927.0,80943.0,139.0,618.0,1072.0,131.0,19461.0,3064.0,26307.0,107250.0,209617.0
2021-05-14,4.11,125.32,0.860419137999209,0.793556444443691,4352.0,23406.0,356700.0,81116.0,152.0,733.0,777.0,173.0,7025.0,17431.0,26307.0,107423.0,209617.0
2021-05-15,4.1,132.61,0.844404903123764,0.80144312702023,4271.0,22950.0,357613.0,81228.0,134.0,580.0,914.0,112.0,15685.0,8935.0,26307.0,107535.0,209617.0
2021-05-16,4.08,131.78,0.841241597469356,0.809339912138735,4255.0,22963.0,357928.0,81309.0,102.0,416.0,315.0,81.0,13948.0,2324.0,26307.0,107616.0,209617.0
2021-05-17,3.99,125.63,0.827599841834717,0.816926574907623,4186.0,22749.0,358776.0,81505.0,204.0,871.0,869.0,196.0,3350.0,19820.0,26307.0,107812.0,210001.0
2021-05-18,4.01,123.95,0.793792012653223,0.823930673941977,4015.0,22058.0,360213.0,81692.0,247.0,996.0,1460.0,187.0,17210.0,15534.0,26348.0,108040.0,210027.0
2021-05-19,3.98,120.42,0.763542902332938,0.830131392197688,3862.0,21347.0,361460.0,81833.0,168.0,712.0,1252.0,141.0,19050.0,13711.0,26348.0,108181.0,210210.0
2021-05-20,3.83,134.61,0.745156188216686,0.835361645855822,3769.0,20750.0,362593.0,81966.0,202.0,709.0,1146.0,137.0,15415.0,12580.0,26348.0,108314.0,210285.0
2021-05-21,3.61,127.3,0.71787267694741,0.839508613131551,3631.0,20209.0,363600.0,82075.0,139.0,625.0,1009.0,111.0,12800.0,12526.0,26362.0,108437.0,210375.0
2021-05-22,3.54,125.62,0.700672202451562,0.842504992121728,3544.0,19765.0,364391.0,82164.0,115.0,468.0,797.0,89.0,12611.0,7816.0,26362.0,108526.0,210375.0
2021-05-23,3.52,124.83,0.694938710952946,0.844294070177629,3515.0,19720.0,364695.0,82234.0,73.0,324.0,296.0,70.0,9704.0,1787.0,26362.0,108596.0,210375.0
2021-05-24,3.33,100.55,0.691182285488335,0.844816254697669,3496.0,19701.0,364902.0,82296.0,66.0,260.0,212.0,62.0,2229.0,3517.0,26362.0,108658.0,210375.0
2021-05-25,3.34,102.11,0.681494661921708,0.844005316804786,3447.0,19430.0,365739.0,82494.0,205.0,796.0,842.0,199.0,3155.0,16586.0,26385.0,108879.0,210541.0
2021-05-26,3.3,99.4,0.658362989323844,0.841785572241094,3330.0,18593.0,367046.0,82638.0,181.0,671.0,1304.0,144.0,12646.0,11888.0,26385.0,109023.0,210486.0
2021-05-27,3.24,97.29,0.633847370502175,0.838069091262076,3206.0,17941.0,368023.0,82780.0,127.0,499.0,988.0,146.0,13933.0,11162.0,26385.0,109165.0,210573.0
2021-05-28,3.15,94.47,0.613681296955318,0.832752546810457,3104.0,17272.0,369109.0,82878.0,155.0,539.0,1092.0,105.0,11268.0,10641.0,26412.0,109290.0,210702.0
2021-05-29,3.1,92.33,0.598655595096876,0.825713697570167,3028.0,16847.0,369789.0,82946.0,93.0,334.0,675.0,71.0,10675.0,6384.0,26412.0,109358.0,210702.0
2021-05-30,3.09,91.9,0.591735863977857,0.816824405627789,2993.0,16775.0,370014.0,82990.0,43.0,199.0,224.0,44.0,8541.0,1504.0,26412.0,109402.0,210702.0
2021-05-31,3.09,104.3,0.58224594701463,0.806014461908014,2945.0,16596.0,370577.0,83116.0,140.0,529.0,570.0,126.0,1211.0,11824.0,26412.0,109528.0,210868.0
2021-06-01,2.87,91.5,0.558521154606564,0.793289161917981,2825.0,16088.0,371500.0,83243.0,145.0,596.0,926.0,137.0,9848.0,8000.0,26419.0,109662.0,210896.0
2021-06-02,2.72,85.15,0.544483985765125,0.77872788883056,2754.0,15638.0,372310.0,83339.0,106.0,491.0,824.0,96.0,8743.0,7633.0,26419.0,109758.0,210962.0
2021-06-03,2.57,79.05,0.529260577303282,0.762483559527494,2677.0,15283.0,373033.0,83409.0,94.0,458.0,742.0,71.0,8161.0,7053.0,26419.0,109828.0,211017.0
2021-06-04,2.4,73.11,0.508303677342823,0.74478604205219,2571.0,14801.0,373818.0,83490.0,91.0,408.0,770.0,81.0,6953.0,6655.0,26426.0,109916.0,211048.0
2021-06-05,2.3,69.5,0.499209173586398,0.725951568742046,2525.0,14532.0,374281.0,83547.0,62.0,267.0,474.0,58.0,6654.0,3972.0,26426.0,109973.0,211048.0
2021-06-06,2.28,68.63,0.499604586793199,0.70637943750726,2527.0,14525.0,374416.0,83572.0,52.0,154.0,137.0,25.0,5070.0,911.0,26426.0,109998.0,211048.0
2021-06-07,2.09,61.92,0.488730723606168,0.686477070716575,2472.0,14323.0,374909.0,83636.0,97.0,383.0,501.0,66.0,1164.0,7319.0,26426.0,110062.0,211113.0
2021-06-08,1.95,57.52,0.473309608540925,0.666601305743916,2394.0,13984.0,375569.0,83708.0,106.0,405.0,668.0,72.0,6018.0,5050.0,26429.0,110137.0,211113.0
2021-06-09,1.81,52.47,0.459865559509688,0.647055285256396,2326.0,13526.0,376342.0,83773.0,94.0,391.0,775.0,65.0,5557.0,4247.0,26429.0,110202.0,211146.0
2021-06-10,1.66,47.7,0.443851324634243,0.628099876846155,2245.0,13090.0,376974.0,83841.0,74.0,297.0,649.0,68.0,4475.0,3849.0,26429.0,110270.0,211195.0
2021-06-11,1.55,43.72,0.427639383155397,0.609963973395306,2163.0,12712.0,377596.0,83910.0,66.0,313.0,621.0,69.0,3871.0,3989.0,26434.0,110344.0,211306.0
2021-06-12,1.47,41.1,0.417160933175168,0.592851675940966,2110.0,12496.0,377961.0,83944.0,48.0,198.0,374.0,34.0,3972.0,2220.0,26434.0,110378.0,211306.0
2021-06-13,1.45,40.52,0.416370106761566,0.57694541118789,2106.0,12480.0,378063.0,83957.0,26.0,111.0,100.0,13.0,2855.0,521.0,26434.0,110391.0,211306.0
2021-06-14,1.29,35.54,0.408857255832345,0.562422472554761,2068.0,12374.0,378429.0,84020.0,71.0,325.0,373.0,63.0,689.0,3990.0,26434.0,110454.0,211418.0
2021-06-15,1.2,32.31,0.385923289837881,0.549525829803446,1952.0,11895.0,379108.0,84096.0,69.0,300.0,670.0,76.0,3235.0,2869.0,26438.0,110534.0,211418.0
2021-06-16,1.12,29.78,0.370304468169237,0.538577121063146,1873.0,11519.0,379635.0,84140.0,39.0,198.0,531.0,45.0,3058.0,2550.0,26438.0,110578.0,211452.0
2021-06-17,1.06,27.8,0.355674179517596,0.529983171287827,1799.0,11114.0,380195.0,84196.0,46.0,225.0,559.0,56.0,2786.0,2525.0,26438.0,110634.0,211607.0
2021-06-18,0.98,25.76,0.344009489916963,0.524245911739221,1740.0,10738.0,380667.0,84246.0,53.0,171.0,484.0,50.0,2439.0,2612.0,26456.0,110702.0,211632.0
2021-06-19,0.94,24.62,0.336694345591143,0.521969789430054,1703.0,10531.0,380930.0,84268.0,24.0,102.0,273.0,22.0,2624.0,1457.0,26456.0,110724.0,211632.0
2021-06-20,0.93,24.43,0.336694345591143,0.523863735222153,1703.0,10518.0,380979.0,84282.0,15.0,51.0,53.0,14.0,1815.0,392.0,26456.0,110738.0,211632.0
2021-06-21,0.87,22.56,0.327204428627916,0.530733432558964,1655.0,10386.0,381278.0,84322.0,48.0,216.0,301.0,40.0,487.0,2736.0,26456.0,110778.0,212273.0
